DepMap_ID	ATXN3 (4287)	ATXN3L (92552)	BAP1 (8314)	BRCC3 (79184)	COPS5 (10987)	COPS6 (10980)	CYLD (1540)	EIF3F (8665)	EIF3H (8667)	JOSD1 (9929)	JOSD2 (126119)	MINDY1 (55793)	MINDY2 (54629)	MINDY3 (80013)	MINDY4 (84182)	MPND (84954)	MYSM1 (114803)	OTUB1 (55611)	OTUB2 (78990)	OTUD1 (220213)	OTUD3 (23252)	OTUD4 (54726)	OTUD5 (55593)	OTUD6A (139562)	OTUD6B (51633)	OTUD7A (161725)	OTUD7B (56957)	OTULIN (90268)	OTULINL (54491)	PAN2 (9924)	PRPF8 (10594)	PSMD14 (10213)	PSMD7 (5713)	STAMBP (10617)	STAMBPL1 (57559)	TNFAIP3 (7128)	UCHL1 (7345)	UCHL3 (7347)	UCHL5 (51377)	USP1 (7398)	USP10 (9100)	USP11 (8237)	USP12 (219333)	USP13 (8975)	USP14 (9097)	USP15 (9958)	USP16 (10600)	USP18 (11274)	USP19 (10869)	USP2 (9099)	USP20 (10868)	USP21 (27005)	USP22 (23326)	USP24 (23358)	USP25 (29761)	USP26 (83844)	USP27X (389856)	USP28 (57646)	USP29 (57663)	USP3 (9960)	USP30 (84749)	USP31 (57478)	USP32 (84669)	USP33 (23032)	USP34 (9736)	USP35 (57558)	USP36 (57602)	USP37 (57695)	USP38 (84640)	USP39 (10713)	USP4 (7375)	USP40 (55230)	USP42 (84132)	USP43 (124739)	USP44 (84101)	USP45 (85015)	USP46 (64854)	USP47 (55031)	USP48 (84196)	USP49 (25862)	USP5 (8078)	USP50 (373509)	USP51 (158880)	USP53 (54532)	USP54 (159195)	USP6 (9098)	USP7 (7874)	USP8 (9101)	USP9X (8239)	USPL1 (10208)	VCPIP1 (80124)	YOD1 (55432)	ZRANB1 (54764)	ZUP1 (221302)	
ACH-000350	0.05311848415102265	0.2941871101584028	-0.9981423784471772	-0.018878173723947487	-1.9165958623398216	-2.165617932653013	-0.013277255660192574	-1.5179250171278726	-1.3370156354471827	-0.12797995459416306	0.09841252331427952	-0.3535477740288069	-0.5876413958577861	0.16136315717398142	0.022101830098867816	-0.30003922908997155	0.16984173492426338	0.00972014820962038	0.22048925976377687	0.031962079214509026	-0.10136139389756722	-0.0124535616143735	-0.479581576813486	0.005295378795161061	0.11551296837265967	-0.02870838164454074	0.3172726456105201	-0.17656543180364662	-0.1906877844923271	-0.3280499165839972	-1.9930855238425165	-1.962308269904912	-2.487692341799655	-0.3928018658806408	0.0011976722889514495	0.02204723228895879	-0.05108944896328931	0.00730994778877624	-0.5521670472917347	-0.10612074456624332	-0.6806341541451247	0.18778872400861807	0.3076736998466867	-0.16087308887913598	0.006330102374648336	0.07895522701271489	-0.05676608768555263	-0.4362935555214565	-0.35384710851038986	-0.3162625282574829	-0.0892866084572297	-0.29918918579986403	0.029479292066302256	-0.12413461877102293	0.21594759857837484	-0.007408587512731127	0.2667276852335169	-0.12947507742173542	0.3249666754972424	0.0639716805202981	-0.051758379549888066	0.2142804884787104	-0.14021043966363628	-0.2414563961582938	-0.008604536903216966	-0.4107703185499077	-1.2311598634646892	-0.551306595607638	-0.030164459237297988	-0.4528893743615654	-0.2018643258440221	-0.05045331667506072	0.15103288452566396	0.16521712621403986	0.16882303979929986	0.08520040679540478	-0.01831678595011364	-0.13082369360687598	0.1677315704691631	0.1792422455623522	-1.6113779916559772	-0.4371277850758358	-0.12353447779003968	-0.1447448744602064	-0.06449739792593495	-0.4051850642252232	-0.9175585801222508	-0.8781655272447255	-1.0849258890458362	-0.5211782240451974	-0.3700456704102821	0.11547854952122776	-0.18955461568501325	-0.007471792498812205	
ACH-000352	-0.041187912263954685	0.4494611337078633	-1.40322249306718	-0.112222743233218	-1.5154500744812835	-1.6665261148214567	-0.21822523125139254	-0.8468383065967622	-0.8283134206402674	-0.16395536514027764	0.055502624263532994	-0.3685949388831121	-0.5383820541513854	0.18709367140497768	0.15334189161393555	-0.10639100796075077	0.11081809257157918	-0.13252045460593825	0.15054294197206347	-0.05964767089858965	-0.04244860353198634	0.07404153393252445	-0.9292004887612656	0.07412572527099133	-0.0097230442247529	-0.08938241088378338	0.02949739074239612	0.05501955405080726	0.2315799885821647	-0.1980090777866224	-2.107221407037413	-1.8701828775495093	-1.782098829078271	-0.30828603456551346	0.02274339573328364	0.2003730033322682	0.01829409042068681	-0.1474052849245144	-0.3442782232111706	-0.3056680313199011	-0.7780978671268313	0.09984018269924044	0.2411874749384849	-0.1100131177845143	0.030333444675891805	-0.08773859938108705	0.060863173157414574	-0.3023617971846326	-0.2649363769161698	-0.06299091936781878	-0.0803810344371402	-0.2978279265941687	-0.05663905611443986	-0.27360575480378563	0.028691406700746817	0.21210167553627832	0.08495205943923183	-0.009584644162178062	0.2928829437030033	-0.124790273646255	-0.08537191502280624	0.07456534177505822	-0.1531989644128154	-0.1054472804579302	0.09609906592232696	-0.1351144807055317	-1.2113351523620464	-0.3857138071628885	-0.10915724067856596	-0.4020991696002632	-0.35714058177091473	-0.14256432976723718	0.19202785816160128	0.04005099255785763	-0.1620646084491327	0.14342242596833604	0.013317410402347452	0.02543451815661036	-0.08711986332942874	-0.04419330569159047	-1.3529512849372638	-0.3698815251357617	-0.0785987980149967	-0.26125362509058114	0.0929182625497091	-0.3864386878466744	-1.0588208312949101	-0.9377415329854284	-1.3285299275825702	-1.2516930525788779	-0.2683498537781949	-0.034091892050478426	-0.1705552161157811	0.11644205488730945	
ACH-000355	-0.07734877025406292	0.3450884254476705	-0.6396996389962362	0.06108207100480342	-1.6025721381404598	-2.130127914870679	-0.4104312076922605	-1.6445714834716367	-1.1736464967694529	0.07583437656672255	0.29827423932105496	-0.4903166223641244	-0.3407693853698611	0.04234275753687023	-0.016500566127413303	-0.010611086317996322	-0.27907002662582003	0.27857859437939925	0.06682645467889645	-0.03407442889936355	-0.27379050576270697	0.3948145829718241	-0.06281514602032633	-0.12478714383131295	0.11655251481296745	0.09484646039196004	0.2074268826424	-0.032022941620961365	0.046481497218040985	-0.17738181660960592	-1.3948109398652486	-1.1737052366607892	-2.6456968496802062	-0.20468523036163344	0.2596069364233409	-0.002908039959031221	0.09467713405706266	-0.1721401562523919	-0.18378684420371047	-0.08315890884031765	-0.7002059634735038	0.04073143900208017	0.15738408020157565	-0.31298765223740005	-1.1706073038741571	-0.13268174312350636	0.024829639176589768	-0.4288392935739337	-0.3645920455937834	-0.3535133620195458	-0.15571574000490745	-0.03656736195407642	-0.10753475850898696	-0.3122600215698939	-0.006607435620947111	0.04930991333445564	0.01158955778431536	-0.20099688212185404	0.34867971396839165	-0.3695455452542504	-0.149292881186982	0.15131546246643462	-0.06759043841455033	0.1420290946248376	-0.0356328664164265	-0.4964346925848883	-1.7621365944697125	-0.3162292369189434	0.04021067736117201	-0.25851511049118764	0.06063710366804397	0.1305071587575834	0.1720105005821448	0.048877273245196716	-0.04498283096518416	0.2585660263660204	0.13207343748462835	0.026131145142131308	0.21159371648114672	0.08169147254556798	-1.8240978903092675	-0.18074954641330174	-0.06539690859845303	0.03775123791052035	0.2575913174832312	0.009512160085736968	-0.5117920913512283	-0.7238622481919127	-1.4170952443987286	-1.2196442718716272	-0.0020938400011351133	0.2381836904233605	0.09387796169252884	-0.2663479312851369	
ACH-000356	-0.049842447803845655		-0.6978835507966227		-1.335860264609405	-1.668486313294318	-0.12733156253244154	-1.1081917776177028	-1.1742701910710471	-0.12586874280831428	0.02399606751353188	-0.5573816591184106	-0.6007949946087593	0.13690218956751402	-0.1852738999566704	-0.166834012592747	-0.13837225501021186	-0.4428715343424485	0.3606782848162448	0.1192090407436329	-0.20130858248374	-0.13956972345170227			0.07172078596295528	-0.04629647178049557	0.2322986283612616	-0.08674652048342214	0.20035275839007333	-0.3294821691166694	-1.6189984219661815	-1.6870883977410869	-1.9040361944097643	-0.2880108034040284	-0.04446650835328	0.17625976476599606	-0.1998951192295761	0.0014418031301177306	-0.39242146194086897	-0.2054002661696137	-0.7239574835122364		0.33420375706464905	0.08678019898921778	0.04281120721279781	-0.030949437430249506	-0.11076744274904678	0.052479714854917085	-0.6804218577743009	-0.06384548663528918	-0.056682037475316825	-0.1737263731232033	0.05317812541106122	-0.2697254521490391	0.006803995418758608			-0.04352173609756463	0.3715238269181976	-0.12203196743052105	-0.2690859042976372	0.10522418427242727	-0.22782563527619426	-0.17832393761121215	-0.152594860499706	-0.6532894983359051	-1.254000040259073	-0.7935883266384182	-0.21062388775910906	-0.5233638542972483	-0.5902963992573947	0.14047710408977396	0.11155561160844002	0.3904036737857078	-0.02763375538771985	0.007152335201411852	0.3006099635158159	-0.25176296014257976	0.07191481175827508	-0.1065158138193108	-1.0852327274445412	-0.12194101794078895		-0.2454771890935397	0.04743378536177363	-0.4933547401066145	-0.7180707669694101	-0.9884047381493196		-0.7186054386637484	0.01802191372403946	0.07642370573529438	-0.13023675124620004	-0.05361190144062585	
ACH-000361	0.06017540395413262	0.5836415601998318	-0.5700475382560811	-0.1935892700793317	-1.0950645855767065	-1.696132104942086	-0.16656033837365464	-1.0481521166772358	-0.42652027358299305	-0.40493861203252063	0.2383670487643153	-0.5552484017472585	-0.4153258388132357	0.10237498747402808	0.010714151304928504	-0.5647251536462483	-0.20157199299099374	0.1636113795566419	0.02044885054975425	-0.07229446860939334	-0.34800690983849675	0.00745720890030823	-0.42397873647485423	0.07634479803283734	0.05047598871586812	-0.05924646881563875	0.0918423396621599	-0.2343226920200324	0.0968238459352503	-0.3534735079441393	-1.5103180271722256	-1.7073935956673476	-1.7967689528566635	-0.3870442929332329	0.03280376592214245	-0.03516032078597765	-0.2567075987738951	-0.1613636532790392	-0.5231741822912347	-0.7389341644761824	-0.6627789307139299	0.23126137969336336	0.29150104254819936	0.04036922320435258	-0.2934072438450048	0.19054285112698952	-0.1368565835518261	-0.38376624332460896	-0.5024228642781391	-0.04006674009870001	0.10871110154444233	-0.4386398658538056	-0.16433555019499227	-0.4013120334032688	-0.12810318430734935	0.1253564777528412	0.027595506414165458	-0.036848333017075116	0.1865794080594685	0.016542005292312634	0.043624942434058664	0.16723180935625914	-0.1871363125620445	-0.4191131894924777	0.3584065087906781	-0.2484279203045617	-1.0018052168026992	-0.4968427728353455	-0.3624619845318501	-0.5533572929466641	-0.22437799659377672	-0.08924515510547151	-0.043784272450403464	0.1222371486025466	-0.02463761470868696	0.39015519671692345	0.21727538946719768	-0.16349428237036345	-0.4381868621949804	0.040429573581555314	-1.1909963121058649	0.1429099919249974	-0.05975487238596028	-0.17332344640933395	0.04281054872750812	-0.42824357003130376	-0.8563736192707426	-1.1600591374632283	-1.2992117846560294	-1.093161030948972	-0.2207968323817964	0.017745824461829856	0.2808852170487485	0.15896521766485744	
ACH-000362	-0.06334080216853752	0.29883230392934323	-0.7160257594132431	0.233488091500622	-1.2371207470824592	-1.661581277583979	-0.3151141823504069	-0.9434477156408372	-0.40772089809146417	-0.28786122933949626	0.17217060739221549	-0.3777342742369497	-0.6632305167233401	0.14639362441435466	0.07475539461441798	-0.5286315092379509	-0.14577178728360318	-0.2396904844733923	0.023018160742258226	0.0324785096774666	-0.08581373679430608	-0.03815134389274709	0.13076946388248775	0.0368850136389223	-0.08984878486304332	-0.02821004169783156	0.1801029931468915	0.05257284202834335	0.12129273026085388	-0.10882295354123672	-1.7858598936576242	-2.14332814346559	-2.2619153456139265	-0.3166667777824839	-0.07411312242534937	-0.09392668802564057	0.14838814030162126	-0.3160785518849176	-0.13760050898385942	-0.5902965944203795	-0.5910458839663777	0.2230911567835266	0.2387351846075164	-0.040888984220053236	-0.24501660268199346	0.1675886161125796	-0.15654568994151746	-0.3520104816093201	-0.32305587987894624	-0.0705474797300949	-0.015449415736260054	-0.054767361860644674	-0.23194885342981936	-0.0521803660583858	-0.01476322310582591	0.12296492883099687	0.21171465640232687	-0.023689901398950008	0.3038960389906742	0.12796363030807556	-0.040158900434990034	0.08123977743663426	-0.2628019753643386	-0.2767301349073692	0.06182270732708616	-0.2616007565260698	-1.4193827078301149	-0.8687021298419563	-0.16733177898997048	-0.5752600680030604	-0.25212167907699595	-0.11289681552597736	0.13097957962174822	0.16378001630245614	-0.1184141939254462	0.2839454459823871	0.0386050479166936	-0.10771892816009834	-0.1803258528686892	-0.014354070692422763	-1.362573603339532	-0.31312755847217405	0.003318287874632925	-0.1142370511615076	0.05597886007265393	-0.3004766338561421	-0.7781460789224551	-1.245690963023868	-0.5550642351293812	-0.727569443133124	-0.572926195398636	0.09917847737450572	-0.1768054403311176	0.015409843662262591	
ACH-000363	-0.02253001198519132	0.2911975441489585	-0.4650847446594675	-0.04336224606643877	-1.2301031119016168	-1.6097310539463212	-0.027275065841199268	-1.2322771187785853	-0.9484643111926412	-0.07266624119714997	0.2092186539205706	-0.3832162732494711	-0.4928577571573552	0.2731944482163828	-0.004454940842646883	-0.17667520061946246	-0.16590156195314318	0.0611211831019476	0.2208394256763172	0.12744468922767202	-0.09135946924569577	0.16164099843162802	-0.11102669514890012	0.09759600363506588	0.03090226087947309	-0.10124889256775832	0.05152632498721008	-0.0408107036996269	0.16827723016100182	-0.3968736942091742	-1.9927427611136617	-2.0546083369832937	-2.3215831059618197	-0.2710709237548316	-0.07560293578019785	0.0944200122753022	-0.10314133352548102	-0.2958945941146435	-0.5660783042662006	-0.2025670426035633	-0.3689498914053383	0.2126401262177808	0.15293501707993426	-0.0976545186465139	-0.2159187089186072	-0.05058115004656849	-0.10786139768751264	-0.31975776191115063	-0.3733810202774472	-0.12527945102485966	0.057880056885460926	-0.10195267088926373	-0.12086409145021892	-0.26344208432110683	0.18674198358498234	0.2669673134711669	0.16623289666518254	-0.07779733054468357	0.22342568227458606	-0.17296461866355875	-0.15074480227241152	0.06652283774232226	-0.05090195195861758	-0.22390322645766048	0.019946571244534674	-0.4096219405322955	-1.2290756805559977	-0.7169921414237955	-0.037097936566165945	-0.4870066365671846	-0.37414917021657385	0.029179686214715738	-0.004565551906759342	0.16080396672341787	-0.06699784877478067	0.2382126405500154	0.013734212235440272	-0.2764730665818412	0.034280405318535614	0.13191865228223487	-1.6611556880494618	-0.48083862088311	-0.05222609445330515	-0.23165558642151265	0.1635271720898122	-0.4727467024800088	-0.8540945730772169	-1.0003293689276345	-1.103971782979394	-0.7949755223886706	-0.1714835081048549	0.09268132618522394	-0.20234364985955536	-0.041211210423230914	
ACH-000364	0.20065084482712528	0.2415711829699629	-0.3872324934213296	0.06637449507190035	-1.1831567640949707	-1.3684135864952742	-0.20007995531915654	-0.8489690107485304	-1.034616538497775	-0.31503827285107805	0.14147490653658426	-0.32433799822356857	-0.7165750569141618	0.05892486587083731	0.0021920791586097733	-0.5520001989999158	-0.1580955523236352	-0.4521308054318502	0.2581731816347085	0.3149916560900601	-0.2304406335159141	-0.19711969546528973	-1.0806835246564857	0.19737610556154705	0.03228176641931107	-0.037338540755314883	0.09103197548044883	-0.0933433459916886	0.047205527626537146	-0.4169211342702093	-1.5112674831495454	-1.731254451204029	-1.8824843851192448	-0.2242345868493458	0.012251742714339348	0.1457239112835975	-0.1182126096933346	-0.13953593499843936	-0.4684587472296141	-0.3114818183394829	-0.4474865231869807	0.12940690863369553	0.028485082932521638	-0.04308392430940032	0.2276278767977212	0.2585463163388301	-0.04502964210513076	-0.18042445459843226	-0.5959377157428756	-0.022136017193109026	-0.011701126929273824	-0.2685416496536586	0.2311228918730815	-0.2736117184235713	0.16795225712506506	0.12211817986108492	0.09667349950990176	0.00542054877359387	0.2660438949809192	-0.14718111620060928	-0.28779846694434114	0.05831464228794455	-0.13614537996277187	-0.40453325833234055	0.06259468249535312	-0.4022196989820269	-1.3757246440962994	-0.13727728999831554	-0.1672892458571548	-0.5100292644994014	-0.3498176370732555	0.23059952757772664	-0.08229524018540117	-0.058607656558142276	-0.022304213131226814	0.01879411961739256	-0.11048356064003888	-0.2987670449906955	-0.11289086972309015	-0.09162632448253456	-1.1667902185495	-0.2742753819911304	0.03885873484567918	0.025218894788649242	-0.05841580557769279	-0.1294194526125478	-0.9153823576762108	-0.7444328860259168	-1.0363415244071474	-1.1545741300004115	-0.3914732417221805	0.04279011388360378	-0.2002600519074821	-0.01579926201384629	
ACH-000365	-0.05334677264258551	0.1928413343525417	-0.8986628154582035	0.1863522570605084	-1.4816735008398416	-1.57745183591849	-0.1676759270190523	-1.058034581018672	-0.8799322200349924	-0.17533812793490347	0.15173570985770485	-0.4332385505130845	-0.42263182178741177	0.19367148791050973	0.008548445037910926	-0.2867543182187149	-0.023422158949597986	-0.22298155329692165	0.1129055537290532	0.15048944931202796	-0.14416756372754447	0.118506046613938	-0.2698027068794929	0.08421361661857339	-0.07165752419997205	-0.06873338096960402	0.027634469022617927	-0.019223945267230258	0.10247486152237144	-0.01500347649253341	-1.8957381100270343	-1.9519983816079467	-2.1940998996783967	-0.6799210697023175	0.07551982602874119	0.1504963173822771	0.016043415323613284	-0.10935015449372658	-0.3693704614187504	-0.06724678873363484	-0.8254219195977605	0.0879730013781168	0.07792361996371923	-0.2209629709127752	0.03920667342281056	0.13249341845303395	-0.12327152802842972	-0.3419981584680791	-0.3168853179872049	-0.10379925086505078	0.02763404224264204	-0.32693065075415323	0.13661941507758205	0.04661429601725428	0.21116785926548	0.12368262559021308	0.13969222305961526	-0.06717528963502806	0.23340685066241604	-0.034139539539181515	-0.11314864099430627	0.04458564531648156	-0.12618427343695887	-0.2685694541432877	-0.3266833353081631	-0.2317324135038181	-1.4608677864154431	-0.6914137997137122	0.017939416427896412	-0.4413138962471876	-0.2409646384655316	0.0068813318658400005	0.06881378444671707	0.0630185446787064	-0.19190670688857184	0.10003818472040032	0.1394847181423439	-0.01817364336845328	-0.03655042214784858	-0.00372157273784637	-1.490780597444934	-0.313290993925606	-0.14949667304541525	-0.2618605205388289	0.05102641182692543	-0.3917586381646998	-0.5916802180852371	-1.0073526327950209	-0.7057101893347649	-0.9037101188023032	-0.464250586914233	0.2655600754004869	-0.22318865742512967	-0.04292149068693797	
ACH-000366	-0.10096374509506538	0.3951261893724939	-0.3958838673409646	-0.08342155199221175	-1.3632317270830978	-1.7116078872082692	-0.17363792853918406	-1.2009314250056815	-0.9855992908178672	-0.26006992374978904	0.007832993779797185	-0.2548333504129983	-0.5342124764588809	0.18485048301242749	0.10905437434216753	-0.21480025012779186	-0.10775354917314424	-0.18120410216908425	0.21574846293720146	0.1808155345479816	-0.19113774175473366	0.12927637011955082	-0.3399367315485369	0.06151131647001736	-0.03718895806689762	-0.06348700145113617	0.1834801104432694	-0.0744137063791382	0.103890614736399	-0.4247726580377912	-1.602669674529328	-1.888379511102464	-1.9940620144795729	-0.6251810192893085	-0.09932777307149876	0.1815870215170412	-0.005244095686819031	-0.1033131230540156	-0.5079395966873259	-0.2852551518505297	-0.5622506242783402	0.21731852017337888	0.29024077488284084	-0.12605067936952571	0.1574675318396978	0.014432343251603157	0.11495673575037013	-0.184975727962217	-0.1767670864883053	-0.03700249167311833	-0.17933779108422696	-0.3125975694765857	0.2170760098909933	-0.15150625554167624	0.06474838972821621	0.2042193488467341	0.25246278372500924	0.003870762349833433	0.1793132560119231	-0.0155395790899639	-0.1393971143469005	0.1916064625256183	-0.16569982528197985	-0.2509613520661258	-0.17339584510756426	-0.5190207634385139	-1.2456995456483226	-0.3382229933116419	-0.029284009066293658	-0.4263888854336375	-0.36059796926886734	0.04844728646440389	0.07349908627161578	0.06300287147744743	0.018632517805789544	0.062347193123209486	0.035310775593420884	-0.2693573127664281	0.041323724699399315	0.00859385522116283	-1.1776602995639418	-0.14992083215433816	-0.05340181666939512	-0.2510146029284445	-0.017821473969238805	-0.3286311475928533	-0.2908528122636939	-0.6174988239451913	-0.9580768035790932	-0.7077228172365497	-0.3839988472011598	0.03151414842901672	-0.04937795136427273	-0.05479679093831245	
ACH-000368	-0.21293420677793065	0.2381635625280153	-0.532545852555948	-0.2012831079555636	-1.3830632067385251	-0.9325668774524526	-0.08629025882068382	-1.1914129595398113	-1.2391292715442153	-0.6069767621009566	0.3670832506402074	-0.4348007231552051	-0.5899751856657284	0.11906807025163638	0.07871557145593121	-0.22268175795416592	0.0924101058794814	-0.1421509689852738	0.07256354155972355	0.3279370429540682	-0.167729811752737	0.12455178664232172	-0.2737686356180384	-0.1299067906546208	-0.13123231844258662	-0.3184483512140317	-0.2240085364672938	-0.0648270479145525	-0.03221497700396877	-0.5158565728665309	-1.5198940124070357	-1.5576122849532383	-1.7809778155302118	-0.030167705110100432	0.18574701268937666	0.2263288963485519	0.04286325138402989	-0.009286647563495605	-0.2146466151614984	-0.3039684975768297	-0.6681928546159784	0.2291309627892928	0.2746284662568554	0.009117246526004498	-0.14014240366741745	0.20724322560053327	-0.12611218591577966	-0.2586403181789473	-0.598430153890347	0.09676573224906976	-0.0021427562604105707	-0.2360833651421333	0.16425352377585434	0.002841295167519205	0.012074287224676915	0.3609854845344104	0.09790068392193567	-0.1628354537858023	0.29761331509875794	-0.0307237385473489	0.021190585896891743	0.024603712431159608	-0.04383070772600048	-0.2917031841280165	0.19288964228302602	-0.13962936184437005	-1.2786211486355148	-0.4066361145511195	-0.08744752714235997	-0.5252359504736885	-0.09892613733474484	-0.1520366310768179	-0.11783264662679685	0.19228176734193408	-0.07300254394676295	0.1594824634365717	0.10550097815338463	-0.15698141194053322	-0.05705055997908685	-0.014473689177668956	-1.328015589410581	0.03279487522857138	-0.09843877556738692	-0.22804765823630524	-0.05632476688635324	-0.3996991687851378	-0.8722060320463246	-0.8449370673776412	-0.9353030381662556	-1.024535791691267	-0.5710042695469189	0.006367200413177512	-0.4119648398021495	0.3283347492552093	
ACH-000370	0.2000852601591536	0.5416323468612827	-0.4399955535975136	0.14357613832588867	-1.5023644990379017	-1.5203665093530894	-0.2108430339108702	-0.9289860266861184	-0.11217657084204792	0.06401437406707279	0.3084033512666558	-0.1325577659943837	0.06973263278724655	-0.12536745089201826	-0.037165940139580377	-0.6138958095239992	-0.3978763734730811	-0.8414277867710859	0.7105136212260798	0.024191930922263544	-0.2807871226139634	-0.382543540194307	-0.0076898168354456375	0.7907425225322667	0.012402525267180995	-0.17130662734990035	0.05076852424041557	0.0071565613370964155	-0.3190118987132707	-0.6051932835142078	-1.2211039754520048	-1.8892520437227305	-1.2806503114385501	-0.6413377611119295	0.35374989158411924	-0.3696476259929823	-0.15877570798683727	-0.2587004230763143	0.11200054347928616	-0.11700582650444462	-1.133655664643201	0.021467294801310426	0.15410525072925255	-0.2515097166001817	-0.308651027157706	0.1761358175138699	0.20718522904127168	-0.3668047298742245	-0.5163916650010846	-0.13936972786300858	-0.3115977358146664	0.10845967757913016	0.22845032606089866	-0.3008107738928961	-0.3369279052117623	-0.2485580339095079	0.16077171004297552	-0.3077315292178084	0.22320951205027	-0.12526579433686347	-0.11948197544317725	0.10970689394618308	0.2583188113359128	-0.2491808236030874	-0.6996935623041037	-0.365822500632557	-1.6796593235565052	-1.1061199791464715	-0.5044808722835724	-1.1335898723089333	0.07365793938041985	-0.13190749771911062	-0.6303364455017856	0.12115518229470715	-0.9364204384677176	0.7350762711227812	-0.014190283187318544	0.05147740047810194	0.1250724574763112	0.017049239082340403	-1.2882588119900007	-0.1873441197516228	-0.5853642031036478	0.31774004989945936	0.10218282865795812	-0.6320847196280961	-0.39068693847395386	-1.129435746663507	-0.8271890348452935	-1.5465672492838811	-0.4363589580993696	-0.2455525728827049	0.2520160016263909	0.12685797358319226	
ACH-000374	0.04660479188395166	0.09452996570307334	-0.7970181112630351	-0.12090594174753012	-0.6853113844588793	-1.7222604736858311	-0.4219756068972634	-0.5405439681386083	-0.6337323224079732	-0.13868881675319938	0.09640306284829156	-0.4367886298107475	-0.4740078542542651	0.14090195816007128	0.027535552315607274	-0.10910156753611013	-0.036141575552569416	-0.6958719708554776	0.30444858478316594	0.29298349775319404	-0.057054793252718124	-0.026186299991318496	-1.1991894204545432	0.036118332578145236	-0.09541368918091526	0.047841952936663865	0.17292011509767855	-0.08256580559461395	0.2585600956269405	-0.3255904320229304	-1.7048492981102792	-1.8212360725121743	-2.0156308085390213	-0.910061342852986	-0.12002213860762015	-0.01268621614700479	0.15609724413838685	-0.0124622400901069	-0.5413783465337799	-0.13268106947702546	-0.0700314352473123	0.012263199026226244	-0.07857892132652246	0.06400075517651399	-0.24386146347971105	-0.19976987368284108	0.05634703461648623	-0.07202634609771298	-0.3420733974530205	-0.2998542812772849	-0.021146693691406364	-0.20533614951729628	-0.06804475617680854	-0.05564271537735383	-0.032380552373924704	0.09162570778962413	0.004928885513326002	-0.07175203068179907	0.4075763640818386	-0.3412210286066989	-0.08959561307603614	0.12530487096067147	-0.1432309519435699	-0.3108293143912355	-0.1838572745317707	-0.6689628074117343	-1.4802890193940907	-0.5765543167303149	-0.3216841296404697	-0.4698523890547021	-0.06558954768016591	0.14713851114758822	0.15103356186290628	-0.023385729005924564	-0.1955623878915071	0.1744537319939755	-0.08227657393298363	-0.13111447487838132	0.11234086499822243	-0.02664538922028702	-1.2131792741300058	-0.14847915103231696	-0.0948484110415763	-0.17281139148800512	-0.037216150743000005	-0.5195605779828565	-0.8126492804778567	-0.9081799260112784	-1.017781645182692	-0.8621886583850354	-0.8074612049694759	0.12314713231038422	-0.2703967917767536	0.02087384657508637	
ACH-000375	0.1843443225513872	0.2717980063605161	-0.5632706707550208	0.46015437004832	-1.0675924278704312	-1.4051451515420503	-0.16103161545116876	-1.0617023356823374	-0.9615114770106306	-0.19787866412925115	-0.032829049885213214	-0.2737262313306996	-0.6142166078695636	-0.07358561421637401	-0.1408091001467205	-0.2996576246992932	0.344145775511532	-0.3302942623055943	-0.08199162238307059	0.062456183001975474	-0.1953110038234664	0.1615148699512683	-0.5140936289104248	0.02470671462908405	-0.17935441912601294	0.016121151182004814	0.13066443488867904	-0.16088563339945244	0.08345913598443881	-0.20016696673510484	-1.7806086210140837	-1.49579291583075	-2.197111078997512	-0.25080024736502005	0.036485897470278514	0.14344315384813516	0.07990203689810185	-0.20316670792132235	-0.38781292693630615	-0.3514324332201407	-0.5676662463464249	0.06826883512007999	0.0950723774239534	0.01863280047009868	-0.3147768143504392	0.05622346570265365	0.17377430735536342	-0.4256849589839399	-0.6073544252771761	-0.010770236773021968	-0.1289684088808237	-0.029070343281978987	0.27267376834698176	-0.15964848630704967	0.2753579308171841	0.15135097850306226	0.14200616060683882	0.08217210535890764	0.3227072217964713	0.0850464304161992	-0.20619044675361287	0.04208849131774242	0.1820901907849966	-0.12601281138208098	-0.2307416282247641	-0.1680756113495875	-1.2771729654448674	-0.4712786506244809	-0.16731301265273069	-0.4934527843930266	-0.1377662200168646	0.05097215400784103	0.04403369645508914	-0.021933619776739674	-0.18717212526762889	-0.03062648282524377	-0.29319022745995105	-0.1647574053554623	-0.17083514675527933	-0.05369412636650543	-1.4454171634694812	-0.2734845013621969	-0.106932445569703	-0.11432181837497578	-0.06885700705721341	-0.4480924168695325	-0.8809432761242622	-1.3299297902230982	-0.636214331322552	-1.0157551353006844	-0.6748860097577833	0.020261497979114255	-0.2355847239643536	0.02969493918432845	
